AATS2i,BIC3,ETA_BetaP_s,GATS6m,IC2,JGI3,MDEN-22,MLFER_BO,WTPT-5,maxHother,maxaaN,maxssNH,nT6HeteroRing
-0.464854537,1.468431813,0.017595644,-0.665730443,0.884224429,-0.590265044,-0.316131775,0.424677342,-0.42028451,0.599757141,0.339281244,0.708697435,-0.443869406
0.271460246,0.418669228,0.84156173,-1.215346666,0.41145931,-1.42288464,-0.316131775,0.138051876,-0.403912631,0.47557126,0.437456937,0.882975824,0.706908392
-0.201686019,0.639302587,0.433002369,-0.83682981,0.636881031,-0.524907966,-0.316131775,0.628820659,-0.411781904,0.795758734,0.308972817,0.730683343,0.706908392
-0.64407908,0.243896403,-1.079123759,1.347371222,0.393474542,0.635449927,-0.87146153,-0.709452198,0.007599184,-1.145663279,1.1126011,0.440694336,-0.443869406
0.554303832,1.509714764,0.684452776,-0.926472339,1.02771284,-0.084967143,-0.316131775,0.168982682,-0.421812574,1.147831524,-0.116856281,-0.340202692,-0.443869406
-0.371204256,-0.602186784,-0.099189947,0.844898373,-0.050832196,0.723664274,-1.229626429,0.093717722,0.056574853,-1.405638234,1.180038337,0.491230295,-0.443869406
-0.150815342,0.379985065,1.509940499,-1.82811186,1.01972112,0.900092967,-0.316131775,0.592734719,-0.96709319,0.781522073,0.405607333,0.833713075,-0.443869406
0.643076737,1.099908466,0.56196105,-0.90669695,0.952289822,-0.68776516,-0.316131775,0.466949443,-0.413047641,0.596337328,0.355792798,0.804453932,0.706908392
0.663192924,0.171745885,1.728675725,-0.270461073,0.445107776,0.649138382,-0.316131775,0.237030454,0.163611634,0.843690144,0.350019282,0.774698312,0.706908392
-0.85180035,-1.328547689,-0.144839037,0.036655638,-0.96402925,-1.472568567,0.619075557,-0.268172705,0.023618014,0.832132096,0.260506297,0.551591651,-0.443869406
1.055232791,1.159835912,0.822921685,-1.591728168,0.572401839,-0.753925948,-0.316131775,0.117431339,-0.447773959,0.928342971,0.07937395,-0.026368202,0.706908392
1.26128669,0.849680367,-0.629099807,0.394753993,0.306457436,1.344918474,-0.816376074,-1.031132577,-0.422212606,0.773029591,0.298865314,-0.96670944,-1.594647204
-2.129113596,-2.513015176,-2.415120479,-1.021957844,-2.323172436,-2.133619687,1.549963784,-1.187848659,-0.471528455,-0.459013048,-0.234681556,0.044782548,-0.443869406
0.177736818,1.344424441,1.106706865,-1.236145594,0.989772558,-0.61215283,-0.480323977,1.026797025,0.075289316,0.672508134,0.382407319,0.810068532,1.85768619
0.467439938,0.843517774,0.84156173,-1.305992088,0.521490257,-1.037471957,-0.316131775,0.138051876,-0.412297977,0.471416917,0.44068641,0.884958738,-0.443869406
-0.077485731,0.471310408,-0.084353992,0.442925477,2.071589806,-0.015571849,0.671190523,2.035141289,1.206803035,0.159009451,1.456892842,0.657026968,1.85768619
-0.940725813,-0.80569999,-0.444981808,-0.105725504,-1.30401173,-0.9524082,-0.316131775,-1.547677031,-0.982611156,0.86933701,0.07675606,0.724653936,-0.443869406
-0.065822634,0.348816101,-0.084353992,0.483602708,1.713685014,-0.232142612,0.671190523,2.48054489,1.194225352,0.132820047,1.455569353,0.595808927,1.85768619
0.052483796,0.510076534,0.684452776,1.623329174,0.115048426,-0.284785977,1.469876764,0.680372002,1.051046988,-0.770392302,0.768197385,0.548419636,-0.443869406
0.36497307,1.176127426,-0.675509716,-0.127230911,0.767934625,-1.422284543,-0.467702632,-0.903285247,-0.539845114,0.635521636,0.137587215,0.524292581,-0.443869406
0.022846707,0.154458092,0.930957866,0.212578513,0.599324465,-0.1878839,0.671190523,1.447455982,1.195160172,0.117571817,1.285622639,0.449666829,1.85768619
0.066538515,1.055853409,0.641846958,-0.605642826,0.970990996,-0.464907851,-0.184775592,0.184448085,0.066862113,0.509665489,1.617530391,0.889396905,0.706908392
1.734957463,-0.555162987,0.483977187,0.134751806,0.86949694,2.111661838,1.831598583,1.458797277,1.086035261,2.309817356,-0.567877753,0.523659607,-0.443869406
-0.001141808,0.265719953,0.370234869,0.430165615,0.850658094,-1.341271349,1.616201698,1.278367578,1.070756592,0.594363812,0.269431016,0.666937714,1.85768619
1.232019146,0.610089977,0.981552275,-1.198604344,0.369719861,-0.742691039,-0.316131775,0.452515067,0.100932447,0.421336931,0.429567608,0.883134847,0.706908392
0.925174992,-0.620879578,0.483977187,0.244224091,0.539902776,-0.613820729,0.619075557,1.039169347,1.092745246,0.615604622,0.442449223,0.770044101,0.706908392
0.212342913,1.546734385,0.84156173,-1.795747706,0.926987779,-1.046603157,-0.316131775,0.143207011,-0.402244366,0.420263978,0.569544465,1.142127305,1.85768619
0.29915998,0.958536361,1.307943273,0.052135868,0.9672362,-0.502515089,0.671190523,2.143399109,1.773766425,0.104499202,1.340512169,0.546332417,2.433075089
-0.660988264,-0.599617129,0.089873371,0.417276689,-0.028649995,0.076759141,-1.229626429,0.122586473,0.088753065,-1.211678111,0.877053032,-2.058507018,-0.443869406
1.084764435,1.159835912,1.211699773,-1.15594284,0.643253533,-0.578794509,-0.316131775,0.045259459,-0.447850524,0.877669098,0.133186386,0.110766699,0.706908392
0.227854066,-0.282088741,0.472184505,-0.061332612,0.901072154,-0.600460274,0.671190523,1.789756898,1.754048369,0.079649092,1.374519931,0.588306752,2.433075089
-0.588004117,1.029318983,0.641846958,-1.278576534,0.199164933,-1.007798585,-0.184775592,-0.49912272,-0.480889968,0.607599741,0.314561581,0.803851549,-0.443869406
1.259175364,0.291851062,0.641846958,-0.883480365,0.379841632,-0.21657144,1.434433007,0.646348116,0.511613908,0.779561814,-0.056346813,0.262759947,0.706908392
0.634422807,1.436442783,0.765479912,-0.974935672,0.962378846,-0.659907967,-0.316131775,0.403025778,-0.03124752,0.55050235,0.427465394,0.96298348,-0.443869406
0.459407625,1.543429411,1.053449593,-1.686485775,1.043046888,-0.880232846,-0.316131775,0.065879996,-0.407484178,0.830600333,0.213984224,0.166973324,0.706908392
0.493054118,-0.438863436,0.743796594,0.706051152,0.452194858,-0.493417957,-0.476521713,0.858739648,1.138803008,0.652038713,1.591494741,-2.058507018,1.85768619
0.291689428,1.509714764,0.684452776,-1.182923254,0.937952495,-0.084967143,-0.316131775,0.168982682,-0.421812574,0.910868783,0.060757522,0.087946706,-0.443869406
-0.128800672,0.831074996,0.56196105,0.447740761,0.644398756,-0.548226081,0.355553348,0.56283494,0.593686386,0.711783157,0.31925675,0.73853898,0.706908392
0.849748918,-0.48448488,1.140182865,-0.870573732,-0.386045586,-1.121329233,-0.316131775,0.096810802,-0.416485527,0.520295569,0.354701502,0.831928478,0.706908392
-0.164270285,0.213682327,0.00237928,-0.031577758,0.936041841,-0.432247718,0.671190523,1.540248399,1.186169518,0.061964243,1.399127653,0.664300881,1.85768619
0.177736818,1.48705594,1.106706865,0.0887959,0.989772558,-0.232909966,-0.480323977,1.026797025,0.073563748,0.668373065,0.387186149,0.813623403,1.85768619
-0.728804543,-1.434329418,-0.753493579,-0.09896526,-0.413507902,-1.523479897,0.885264716,-0.28260708,0.469035083,0.365982656,0.400338455,0.977075627,-0.443869406
0.469965921,0.218267666,0.189160143,0.431414901,0.584714422,-1.121329233,1.616201698,1.278367578,1.008635181,0.626478005,0.211203612,0.623440534,1.85768619
0.514702887,0.133807497,0.667714776,-0.239540925,1.068363182,-0.030426084,0.671190523,2.023799994,1.745709372,0.164888291,1.415148963,0.550243983,1.85768619
0.199887873,1.368868756,1.245556182,-0.771603934,0.887392695,-0.678639561,-0.316131775,0.565928021,-0.409853362,0.718130249,0.34615166,0.782982128,0.706908392
-0.275747384,0.19011181,0.013030735,0.440819571,1.579176403,0.022743866,0.671190523,1.814501542,1.200542891,0.090528958,1.343415454,0.567013882,1.85768619
0.286358142,0.176692602,1.185451546,-0.245339484,0.557298311,0.649138382,-0.316131775,-0.103208408,0.163611634,0.756268166,0.388990751,0.83189081,0.706908392
-1.529514259,0.518569228,-0.099189947,-0.468724804,-1.279240851,1.247909502,-0.316131775,-0.890912925,-0.558985028,-2.440296745,0.30867267,0.752171868,-0.443869406
0.080616909,0.05205541,0.541418959,-0.100714634,1.001382083,-0.310508135,0.671190523,1.790787924,1.764710625,0.055799826,1.51707167,0.628482977,2.433075089
0.456180661,0.083838631,0.641846958,0.396614109,1.420448805,0.136174937,0.671190523,2.683786059,1.757050365,0.212204262,1.363105634,0.544570454,1.85768619
0.506986504,0.511986091,0.477129823,-0.850403477,0.864287054,-0.534550774,-0.316131775,0.168982682,-0.419278899,1.097965296,-0.074843474,-0.304253139,0.706908392
0.869007065,-0.07616885,0.61179464,0.158948638,1.072668708,-1.02144554,0.641955213,1.524782996,1.690177324,0.802058479,0.684429886,0.806873549,0.706908392
-0.002079331,0.316673685,0.189160143,-0.52252553,0.696727517,-0.016282841,-0.316131775,-0.266110651,-0.412096918,0.680544273,0.348486158,0.769891163,0.706908392
-1.327847979,-0.579540711,-0.664477852,0.964544538,-0.797815078,0.309735425,0.715010409,-0.052688092,-0.004674707,-0.446264393,-0.412548173,0.2594016,-0.443869406
-0.398515748,-0.30441417,-0.55682208,-0.003271207,-0.057867304,-0.24508955,0.641955213,0.296830012,0.017351314,0.851381376,0.049397536,0.323771904,-0.443869406
0.475633692,0.552168166,-0.496337035,-0.447561229,0.798741377,-0.9524082,0.227536906,0.134958796,-0.03145124,0.870294171,0.087982079,0.307829169,-0.443869406
0.928591051,0.41520729,1.607325226,-0.772566074,0.614840657,-0.88733202,-0.386211506,1.286615792,1.027954585,0.645538126,0.410111206,0.834760263,0.706908392
0.555898699,1.306546938,0.788684867,0.229108671,1.331950501,0.366321429,0.220194751,0.54324543,1.165360992,0.882565448,0.622928479,0.794671555,0.706908392
0.562984438,-0.245023086,0.864766684,0.203907277,1.242301854,-0.453367006,0.671190523,2.683786059,2.224914179,0.196699057,1.403684961,0.570811181,2.433075089
0.348029373,0.026239047,0.116882416,-0.351377911,1.081033939,-0.024293877,0.834722101,1.217536993,1.64871018,0.697147257,0.682558172,0.814178362,0.706908392
0.419870443,0.85034751,0.40751496,-1.899663317,0.456874974,0.423735495,0.174507631,0.230844293,0.063722037,0.425430899,0.378230911,0.81522731,-0.443869406
0.467251032,1.059755195,0.641846958,-1.680483811,0.443368672,0.130222336,-0.316131775,-0.222807523,-0.450254041,0.44683384,0.369101627,0.86061165,-0.443869406
0.220144781,0.0189693,0.811889821,0.36690314,1.078527645,0.055881766,0.671190523,1.951628114,1.763650271,0.169854383,1.50191378,0.759196293,2.433075089
0.037004846,-0.033687034,0.013030735,-0.050217044,1.062933164,-0.337753456,0.671190523,1.760888146,1.188228658,0.139162708,1.453843757,0.675817263,1.85768619
-0.818265114,-1.119735287,-1.030050987,0.0489235,-0.077853908,-2.07485955,0.76870288,-0.257862436,0.466283217,0.352010297,0.421998046,0.993511792,-0.443869406
0.850378967,1.283393471,1.68074418,-1.080224028,0.567100644,-1.046603157,-0.316131775,0.483445873,-0.402244366,0.889825415,0.199175367,0.137084245,1.85768619
0.540739561,-0.008498226,0.904709639,-1.333557978,0.209820457,-0.61215283,-0.184775592,-0.221776496,0.018784576,0.589898602,0.893715644,0.83198112,-0.443869406
0.185867954,0.362401774,-0.015499947,0.16745826,0.717096647,-0.777743782,-0.316131775,0.235999427,-0.419034989,0.587409023,0.290332608,0.668555512,0.706908392
-0.005994103,0.531597623,0.022160553,0.348721919,2.080060185,0.084560389,0.671190523,2.447552031,1.191075858,0.163296391,1.42154968,0.602360472,1.85768619
0.655385793,1.093364016,0.531908732,-0.615756887,1.27138106,0.058046982,-0.316131775,0.542214403,-0.411333144,1.232331335,-0.109867479,-0.377428125,0.706908392
0.463873964,0.372493837,0.717548367,-0.643982489,1.336001699,0.16744967,0.671190523,1.570148178,1.7463636,0.205249347,1.35101881,0.391763452,1.85768619
0.466597308,-0.603689366,-0.054682083,0.293080395,0.384422111,-1.582076092,0.214019358,0.458701228,1.088330158,0.262082311,0.471537054,1.038339915,0.706908392
0.976997388,0.922373801,-0.2772214,0.324766348,0.368096536,1.045646611,-1.052017926,-0.593977191,-0.33027288,0.677528307,0.642521327,-0.859903017,-1.594647204
-0.720773088,-0.564933833,-0.801425124,0.66106655,-0.165303402,-0.524907966,0.216491984,0.274147421,-0.475381676,0.738106895,0.139987865,0.480529386,-0.443869406
0.884069619,0.4798265,0.477129823,-1.696986793,0.887392695,-0.534550774,-0.316131775,0.093717722,-0.451681682,0.830600333,0.184674431,0.146565184,0.706908392
-0.077485731,0.471310408,-0.084353992,0.488703012,2.071589806,-0.015571849,0.671190523,2.035141289,1.208483805,0.18176338,1.486517373,0.72062803,1.85768619
0.86509496,0.041050341,1.816930634,-1.813032264,0.677021912,-0.889397887,-0.316131775,1.194854402,0.117673843,0.556756562,0.496379847,0.911997187,0.706908392
-0.624007553,-0.443972414,-0.51535749,-0.03471136,-0.527717578,-1.330469621,-0.316131775,-1.314664962,-0.972673671,0.716154933,0.314990814,1.039526113,-0.443869406
0.976997388,0.623328822,-0.2772214,0.374957742,0.368096536,1.092968339,-1.052017926,-0.593977191,-0.333067834,0.653528606,0.659368138,-0.845472306,-1.594647204
0.041655255,0.05205541,0.541418959,0.080905421,0.705339747,-0.443257977,0.671190523,1.803160247,1.758502379,0.067377148,1.388994184,0.61576021,2.433075089
0.135644808,0.14212963,-0.664477852,0.582164325,-0.202842764,-0.739402801,0.216491984,-0.801213588,-0.491053614,0.469235724,0.174077039,0.781577494,-0.443869406
-0.162462432,0.186444773,0.125631825,-0.127685522,0.771337317,-0.301960225,0.671190523,1.519627862,1.185072421,0.0742735,1.333577614,0.541965705,1.85768619
1.620756496,0.067939184,-0.173369719,-0.528130966,0.435320673,1.279581059,1.831598583,0.641192981,0.517243247,2.226430833,-0.622480042,0.357200438,-0.443869406
0.639315332,-0.073938021,0.798575503,0.157340657,0.878880892,-0.292287349,0.671190523,2.415590198,1.708224807,0.194101088,1.3631781,0.526627644,1.85768619
0.309643128,-0.858130693,0.189160143,0.337771963,0.17851204,0.224796969,-1.229626429,0.785536741,0.576276294,-1.242218469,1.020104936,-2.058507018,-0.443869406
-0.395727975,-0.307539519,-0.163098673,-0.364655725,-0.436814421,-1.160341993,-0.316131775,-1.327037284,-0.982202112,0.937742902,0.069080094,0.599913495,-0.443869406
1.570796641,0.434114656,1.932574997,-0.770415894,0.522642614,-0.808057492,-0.386211506,1.961938382,1.560650306,0.64723192,0.427479649,0.843291712,1.85768619
0.597384241,0.201355122,0.822921685,-0.540531314,1.577099093,-0.091070082,0.671190523,2.266091305,2.224914179,0.198507572,1.423676545,0.613844124,2.433075089
0.534491998,0.028357224,0.751404776,0.199312969,1.593785298,-0.495524524,0.671190523,2.683786059,2.224914179,0.165227143,1.451213389,0.585706823,2.433075089
0.589484145,-0.593140882,0.089873371,1.793890231,-0.212826187,0.542046562,0.092142367,-0.254769355,-0.484879011,-0.157020709,0.488709756,0.120388109,-0.443869406
0.615674377,0.772851298,-0.55682208,0.40584829,0.271488942,1.53042452,-0.816376074,-0.989891503,-0.397140434,0.653528606,0.646224841,-0.351282413,-1.594647204
0.344763299,0.262977907,0.696245458,-0.090869067,0.722489812,-0.380040734,0.671190523,1.78253971,1.750937182,0.088118184,1.334670874,0.542909804,1.85768619
0.287644297,1.367970768,1.278651773,-1.843762421,0.816838581,-0.540741286,-0.329078716,0.404056805,-0.513394728,0.613787346,0.395084291,0.850088633,-0.443869406
0.17816005,0.009059482,0.258014188,0.043066407,0.637042189,0.522031547,0.671190523,1.487666029,1.112028429,0.092195459,1.282522944,0.533017784,0.706908392
0.73797492,0.487272078,0.370234869,-0.646276901,0.770864229,-1.349372703,0.216491984,0.573145209,0.079041178,0.765218464,0.185652435,0.3633402,0.706908392
-0.005043194,-0.093489461,0.296435506,0.244438381,1.312201174,-0.58720077,0.671190523,2.683786059,1.757059654,0.070592721,1.398304175,0.617084814,1.85768619
-0.560126149,-0.155291516,-0.298524309,1.113524073,-0.566024801,0.054526205,1.549963784,-0.464067807,0.09327128,-0.337296012,-0.41470858,-0.161344249,-0.443869406
0.080616909,-0.060991862,0.541418959,-0.40435728,0.935698427,0.188864832,0.671190523,1.790787924,1.762733291,0.062143368,1.449125618,0.701951507,2.433075089
-0.211851141,0.871631202,-0.037563674,1.157351206,-0.206433948,-0.21657144,0.092142367,-0.178473368,-0.487960953,-0.32056188,0.385981336,0.1243637,-0.443869406
1.565221381,-0.667406356,0.856397685,0.035108751,0.564257121,-1.595764432,-0.145362056,1.464983438,0.585355607,0.772663712,0.23196254,0.420586921,0.706908392
-1.352145802,-1.16884944,-0.664477852,0.161599267,-0.978503256,-1.150890451,-0.316131775,-1.418798674,-0.582935989,0.821478891,0.147976418,0.785049923,-0.443869406
-0.680333492,0.51180996,-0.444981808,-0.576745001,0.154913549,-2.036426651,-0.577866323,-0.264048597,-0.534842567,0.74922168,0.059605271,0.351174204,-0.443869406
-0.499723685,1.406821014,-1.39600453,0.427565416,0.402414857,-1.519500331,-0.467702632,-0.466129861,-0.534216959,0.536732921,0.121657093,0.485040318,-0.443869406
0.590519205,1.067738418,0.765479912,-1.157182543,0.763085122,-0.9524082,-0.316131775,0.466949443,-0.417781762,0.629481017,0.331207924,0.78450485,0.706908392
-0.497838421,1.464136812,-1.242699667,0.488914101,0.673633739,-0.9524082,-0.467702632,-0.48262629,-0.5349409,0.798998868,-0.000865169,0.341037777,-0.443869406
-0.065114866,1.583423397,-0.376888581,0.220492851,0.670616464,-0.767773545,-0.242207286,-0.444478297,-0.531860912,0.921527149,-0.023778074,0.320711215,-0.443869406
-0.061066209,0.170417686,0.022160553,0.502489426,1.597421285,-0.332151149,0.671190523,2.459924353,1.194090101,0.164291961,1.420320997,0.58627508,1.85768619
0.552424308,0.191957532,0.798575503,-0.127299542,0.898079265,-0.236999628,0.671190523,2.003179457,1.752237606,0.196788576,1.369283411,0.539530541,1.85768619
-1.529514259,0.064078899,-0.099189947,0.199936342,-1.328608095,0.431296774,-0.316131775,-0.908440381,-0.558791945,-2.490893512,0.296946016,0.702120488,-0.443869406
-0.091463873,1.423632701,1.211699773,-1.867023238,0.652311382,-0.372229196,-0.316131775,0.345288274,-0.554219958,0.63564284,0.35657282,0.8191076,-0.443869406
-0.856903431,0.969888284,0.56196105,0.08108607,0.467185164,-1.143539189,0.26995331,0.04835254,0.03474567,0.617698247,1.161475796,0.852889601,0.706908392
0.238736746,-0.062117146,0.765479912,-0.160666112,0.881936195,-0.305806144,0.671190523,2.023799994,1.765572292,0.180527302,1.408252967,0.60399015,2.433075089
0.558255642,0.47492516,-0.075224174,-1.111524652,0.376664041,-1.28441485,-0.316131775,0.117431339,-0.408919279,0.462820917,0.444805092,0.885703272,0.706908392
-0.102248159,1.316997979,-0.963859805,0.622636387,0.923113526,-0.920651012,-0.467702632,-0.18775261,-0.532165648,0.851333124,0.061788261,0.283000704,-0.443869406
-0.47632587,0.284204263,0.45316405,-0.512803994,0.404318574,-0.810635081,-0.316131775,-0.136201267,-0.395379432,0.993355335,0.205779183,0.52341126,-0.443869406
0.658664085,0.572645142,0.84156173,1.160895545,0.507169099,-0.797074214,1.947637325,0.672123787,1.53195043,0.566099113,0.727606997,0.518518133,-0.443869406
-0.305110631,1.237022947,0.56196105,-0.501193298,0.893395677,-1.143539189,0.26995331,0.068973077,0.03474567,0.528287924,1.449539002,1.258705554,0.706908392
-0.388156837,0.364078793,-0.504325626,-0.186883403,0.407514158,-1.408495025,0.465982481,-0.658931882,-0.031964472,0.453325211,0.303615205,0.902327503,-0.443869406
-1.605943071,-1.067178145,-0.248310309,1.343800873,-1.494362591,0.403887281,-1.229626429,-0.529022499,-0.060968605,-1.203598793,0.746442071,-2.058507018,-1.594647204
0.117362317,0.203923085,-1.712885301,0.377526641,-1.696770227,-0.992104627,1.549963784,-0.959991724,-0.142158087,-0.529706143,-0.737559943,-0.337468511,-0.443869406
0.803675849,1.335184443,0.822921685,-1.925466267,0.660436024,-0.547342343,-0.316131775,0.194758353,-0.447836851,0.524397165,0.424913342,0.994970669,0.706908392
1.352391718,0.111269516,2.038328723,-0.933984574,0.316902123,-1.280930543,0.463641156,0.216409917,1.14499013,0.772058003,0.489431654,0.807759669,0.706908392
-0.480658778,0.185548778,0.00237928,0.447009889,0.197311938,-0.548226081,0.216491984,0.06484897,0.099469868,0.689927662,0.328999617,0.752837104,-0.443869406
0.850378967,1.126831683,1.68074418,-1.080224028,0.567100644,-1.226176838,-0.316131775,0.406118859,-0.402412076,0.889825415,0.199175367,0.137084245,1.85768619
0.768057583,1.335184443,0.904709639,-1.711504084,0.731287716,-0.387497062,-0.316131775,0.122586473,-0.447682813,0.482597415,0.498730684,1.092174085,0.706908392
0.321120916,-0.903019713,0.189160143,0.361889699,-0.186778118,-1.121329233,1.434433007,0.961842333,0.51508287,0.755885027,0.149312048,0.512853478,0.706908392
-0.404169943,-0.272842763,-0.629099807,1.067690471,-0.175433264,-0.158479079,-0.768225009,-0.343437665,-0.006868849,-1.256219493,0.843542079,0.29960205,-0.443869406
-1.629340743,0.064078899,-0.531334671,-1.293859546,-1.328608095,0.431296774,-0.316131775,-0.908440381,-0.558791945,-2.493141274,0.303568158,0.72019173,-0.443869406
0.325529733,1.223621568,1.278651773,-0.960226815,0.619417388,-1.059283258,-0.316131775,0.138051876,-0.406715814,0.51281613,0.401368562,0.859340147,0.706908392
0.167751764,0.479155507,0.189160143,0.274392411,1.293987245,-1.916464834,0.355553348,1.046386535,0.569765628,0.737129441,0.33214206,0.621888891,0.706908392
1.405994957,0.649103412,-0.015499947,-0.811326161,-0.088094477,1.007076292,0.092142367,-0.307351725,-0.47725628,2.664467155,-1.014583647,-0.649457449,-0.443869406
0.909197639,0.725248218,0.913459048,-0.807534558,0.531138585,-1.28441485,-0.316131775,0.470042524,-0.410680581,0.633083796,0.355806525,0.800704997,0.706908392
-0.554911859,0.502346025,0.400287187,0.426707736,0.235773533,0.339049814,1.104736885,0.899980722,1.634213756,0.112866577,1.265219341,0.4688389,0.706908392
-1.171171666,-0.221280725,-0.867616306,0.913399805,-1.056199238,-0.158479079,0.715010409,-0.292917349,0.004746666,-0.435228879,-0.415195807,0.244613304,0.706908392
1.307651227,0.362401774,0.28236037,0.457176532,0.717096647,-0.456202514,-0.316131775,0.132896742,-0.416587011,1.170222243,-0.149376773,-0.323591353,0.706908392
-0.005043194,-0.093489461,0.296435506,0.244438381,1.312201174,-0.58720077,0.671190523,2.683786059,1.757059654,0.070592721,1.398304175,0.617084814,1.85768619
0.944469082,-0.147628089,0.792869367,0.093450878,1.238327771,-0.616515159,0.671190523,2.683786059,2.224914179,0.261743233,1.198198921,-0.079033972,2.433075089
-1.121190398,-0.390392536,-0.867616306,1.300935214,-0.049583492,0.002997974,-1.005459433,-0.414578518,0.00502241,-1.121962297,1.199119445,0.480294938,-0.443869406
0.799943288,0.82490282,0.531908732,-0.98803839,0.780629979,-1.161336856,-0.316131775,0.470042524,-0.408905285,0.575158177,0.394319761,0.83209864,0.706908392
0.894876866,-0.873827007,0.807705321,0.34334783,0.080062463,-0.9524082,0.619075557,1.063913992,1.091986984,0.641885848,0.411280509,0.743405681,0.706908392
0.524580543,0.04071894,-0.239180491,-1.109770035,0.228968142,-1.349372703,-0.316131775,0.117431339,-0.408616399,0.453107375,0.454974862,0.892485968,0.706908392
1.330126048,1.042020865,0.575655777,-0.658934637,1.493141633,0.181776177,-0.311106945,1.473231653,0.553599262,1.161963333,-0.028280595,-0.320333024,0.706908392
-0.569099128,1.803901431,-0.867616306,0.126588079,0.600185241,-1.25776551,-0.311106945,-0.466129861,-0.534007639,0.661546743,0.001556687,0.381299343,-0.443869406
-0.538421239,0.99677396,-0.015499947,-0.388695383,0.634109404,-0.555443697,0.495463326,-0.232086765,0.407363875,-0.417889932,-0.294185867,0.431206796,-0.443869406
-1.365556181,-0.789182217,-1.39600453,0.979788246,-2.502886863,-1.349372703,0.174507631,-1.095056242,-0.97897292,-0.452483382,-0.587029957,0.098981743,-0.443869406
-0.468732796,-0.351539315,-0.444981808,-0.94809453,-0.63245107,-1.121329233,-0.316131775,-0.898130113,-0.967839032,0.355165155,0.398322644,0.874782241,-0.443869406
0.874504796,0.828301197,1.509940499,-0.909365423,0.542044698,-1.342155202,-0.316131775,0.8185296,-0.407213298,0.584416749,0.414912936,0.854247597,0.706908392
0.053381995,0.212241314,0.189160143,0.248346731,1.766740657,0.250514669,0.671190523,2.022768967,1.20228042,0.602483503,1.196557299,0.445770413,1.85768619
0.238736746,-0.417068581,0.765479912,0.09489313,0.816929688,-0.158479079,0.671190523,1.964000436,1.766673433,0.092279602,1.413789084,0.595144516,2.433075089
0.606995677,0.213682327,0.798575503,0.204343473,1.031473477,-0.026157616,0.671190523,2.003179457,1.754578279,0.093891052,1.376052255,0.620216759,1.85768619
-0.476632987,1.166598128,-0.867616306,-0.44157819,1.065402831,-1.56312282,-0.175800423,0.187541165,-0.040821342,0.545925402,0.492047454,0.819683246,-0.443869406
0.303185271,-1.572935833,-0.144839037,1.10713777,0.096914375,0.002997974,-0.184775592,0.122586473,1.003468633,0.51206915,1.584848785,0.097326726,-0.443869406
-0.3407384,0.690691962,-0.322109673,0.840857836,0.370492785,-1.349372703,0.435943644,0.164858574,0.018526311,0.669701003,0.209383917,0.617159455,0.706908392
0.959485666,1.631964192,0.506040914,-0.632102071,1.66902666,0.048632826,-0.311106945,1.030921133,0.071741142,1.202232087,-0.056803776,-0.343207105,0.706908392
0.285635534,0.377403287,0.464576323,0.038093792,0.444365801,0.667207115,0.671190523,1.368066914,1.113863615,1.851525068,1.173870528,0.328512153,0.706908392
-0.569139119,0.049855434,-0.075224174,-0.127339675,0.197311938,0.585041745,0.216491984,0.763885177,0.091783422,0.851381376,0.174606934,0.482695559,-0.443869406
1.083657276,-0.966893885,0.40751496,-1.770312153,-0.239427841,-0.104347535,0.174507631,0.553555699,0.544911482,0.249665646,0.505705503,0.941988162,-0.443869406
-0.107770042,0.142926134,0.606088504,-0.578773743,0.659087825,-0.96564038,-0.316131775,0.08443848,-0.395347914,1.023024173,0.214893891,0.520559798,-0.443869406
0.660724677,0.4798265,0.477129823,-1.689818353,0.808465497,-0.363805558,-0.316131775,0.171044736,-0.451513976,0.438886413,0.530726692,1.109901327,0.706908392
0.60192356,0.885518706,0.189160143,-0.099942678,1.538617122,-0.873015231,0.355553348,1.281460658,0.505947392,1.22285669,-0.051744507,-0.355954986,0.706908392
0.372470679,-0.147628089,0.664671504,0.30222914,1.238327771,-0.630120156,0.671190523,2.683786059,2.224914179,0.079310693,1.434643164,0.652687146,2.433075089
0.539115826,0.720062983,0.189160143,-0.484169226,0.873324287,-0.47305482,1.434433007,0.928849474,0.514525745,0.750666958,0.205904465,0.593493907,0.706908392
-0.810455267,-0.437914527,-0.163098673,-0.293372652,-0.87298843,-1.591424282,0.796126727,-0.912564489,-0.021781686,0.601616213,0.084201233,0.596366967,-0.443869406
0.39476498,1.090254312,-0.239180491,-1.075130583,0.875935969,-1.349372703,-0.316131775,0.154548306,-0.408616399,0.473710854,0.444805092,0.882495106,0.706908392
-1.310021208,-2.005565808,-0.362433036,0.295230612,-2.241135383,-1.866629539,-0.316131775,-1.555925246,-0.976358484,0.799399417,0.066070881,0.617322679,-0.443869406
0.016729646,-0.232792915,0.419688051,0.033480737,0.837378909,-0.386522549,0.671190523,1.823780784,1.767251963,0.054420954,1.484935535,0.733478871,2.433075089
0.615674377,0.324283843,-0.55682208,0.697711142,0.193899491,1.160010237,-0.717056866,-0.989891503,-0.39279736,0.677528307,0.651556786,-0.266659556,-1.594647204
0.435528461,-0.017376626,0.696245458,0.220044731,0.70239849,-0.442025202,0.671190523,2.194950452,1.706924539,0.085430709,1.328565562,0.530006904,1.85768619
